"female" "age" "coupon" "churn" "followtime"
"2868" 0 42 0 0 294
"2869" 0 52 1 0 201
"2870" 1 76 0 0 59
"2871" 1 42 0 0 33
"2872" 0 16 0 0 170
"2873" 0 49 0 0 99
"2874" 0 35 0 0 359
"2875" 0 46 0 1 225
"2876" 0 85 0 1 317
"2877" 0 18 0 0 266
"2878" 0 66 0 1 131
"2879" 0 53 0 0 6
"2880" 0 14 0 0 20
"2881" 1 41 1 0 281
"2882" 0 14 1 0 302
"2883" 0 51 0 0 334
"2884" 0 69 0 0 12
"2885" 0 26 0 0 267
"2886" 0 59 0 0 269
"2887" 0 80 0 0 3
"2888" 0 28 0 0 237
"2889" 0 16 0 0 160
"2890" 0 81 0 0 247
"2891" 0 84 0 0 8
"2892" 1 79 1 1 23
"2893" 0 24 1 0 240
"2894" 1 26 0 1 155
"2895" 0 37 0 1 306
"2896" 0 28 0 0 233
"2897" 0 48 0 0 300
"2898" 0 61 0 0 157
"2899" 0 36 0 0 253
"2900" 0 27 0 0 63
"2901" 0 48 1 0 170
"2902" 0 65 0 0 139
"2903" 0 73 0 0 124
"2904" 0 38 1 0 115
"2905" 1 59 1 1 11
"2906" 0 63 1 1 50
"2907" 0 40 0 1 25
"2908" 0 47 0 0 102
"2909" 0 14 0 0 90
"2910" 0 82 0 0 274
"2911" 0 84 0 0 223
"2912" 1 20 0 0 32
"2913" 0 61 0 0 200
"2914" 0 67 1 0 238
"2915" 0 28 0 0 242
"2916" 0 15 0 0 326
"2917" 0 49 0 0 250
"2919" 1 46 0 1 49
"2920" 1 44 0 0 246
"2921" 0 49 0 1 102
"2922" 0 71 0 0 264
"2923" 0 44 0 0 175
"2924" 0 66 1 1 44
"2925" 0 73 0 0 197
"2926" 0 20 0 0 360
"2927" 1 30 1 0 11
"2928" 0 60 0 0 308
"2929" 0 17 0 0 17
"2930" 0 59 1 0 341
"2931" 0 34 1 1 9
"2932" 0 29 0 0 340
"2933" 0 32 0 0 169
"2934" 1 30 0 0 279
"2935" 0 16 0 1 23
"2936" 0 37 0 0 337
"2937" 0 83 1 0 354
"2938" 1 37 0 0 162
"2939" 0 50 0 0 42
"2940" 0 70 0 0 90
"2941" 0 45 0 0 13
"2942" 0 25 0 0 162
"2943" 0 62 0 0 113
"2944" 1 73 0 0 148
"2945" 0 18 1 0 145
"2946" 0 78 0 0 155
"2947" 0 24 0 0 86
"2948" 0 71 1 0 76
"2949" 0 66 0 0 211
"2950" 0 47 0 0 196
"2951" 0 19 0 0 233
"2952" 0 54 0 1 105
"2953" 0 80 0 0 77
"2954" 0 50 0 0 354
"2955" 0 73 0 0 132
"2956" 0 39 0 0 262
"2957" 0 72 0 0 9
"2958" 0 35 0 0 276
"2959" 0 42 0 0 339
"2960" 0 14 1 0 132
"2961" 0 72 0 0 348
"2962" 0 17 1 0 17
"2963" 0 61 1 0 73
"2964" 0 60 0 0 180
"2965" 0 66 0 0 305
"2966" 0 33 0 0 353
"2967" 0 55 0 1 81
"2968" 1 48 0 0 204
"2969" 0 36 0 0 189
"2970" 0 45 0 1 41
"2971" 0 31 1 1 16
"2972" 0 56 0 0 203
"2973" 0 41 0 0 188
"2974" 0 63 0 0 95
"2975" 1 33 0 1 92
"2976" 0 25 0 0 24
"2977" 1 56 0 0 329
"2978" 0 41 0 0 37
"2979" 1 83 0 0 335
"2980" 0 81 0 0 13
"2981" 0 37 1 0 239
"2982" 0 48 0 0 75
"2983" 0 29 0 0 54
"2984" 0 84 0 0 319
"2985" 0 73 0 0 315
"2986" 0 24 0 0 228
"2987" 0 73 1 1 43
"2988" 1 56 0 0 53
"2989" 0 70 0 0 200
"2990" 0 32 0 0 171
"2991" 0 18 0 0 304
"2992" 0 34 0 0 107
"2993" 0 58 1 1 10
"2994" 1 72 0 0 223
"2995" 0 52 0 0 162
"2996" 0 46 0 1 29
"2997" 1 47 1 0 134
"2998" 0 69 1 0 199
"2999" 0 60 0 0 151
"3000" 1 39 0 0 264
"3001" 0 14 0 0 260
"3002" 0 53 0 0 241
"3003" 0 27 0 1 132
"3004" 0 29 1 1 75
"3005" 0 38 0 0 216
"3006" 0 72 0 0 246
"3007" 0 57 0 0 231
"3008" 0 84 0 0 55
"3009" 0 69 0 0 285
"3010" 0 20 0 0 323
"3011" 0 28 0 1 53
"3012" 1 78 0 1 38
"3013" 1 81 1 0 27
"3014" 0 16 0 0 306
"3015" 0 82 0 0 262
"3016" 0 85 0 0 174
"3017" 0 14 0 1 303
"3018" 0 14 0 0 55
"3019" 0 29 0 0 167
"3020" 0 84 0 0 355
"3021" 0 74 0 0 157
"3022" 0 25 0 0 135
"3023" 0 64 1 1 19
"3024" 0 28 1 0 200
"3025" 0 54 1 0 308
"3026" 0 68 0 0 64
"3027" 1 20 0 0 32
"3028" 0 16 0 0 190
"3029" 0 40 0 0 156
"3030" 0 80 0 0 193
"3031" 0 60 1 0 225
"3032" 0 62 0 0 117
"3033" 1 34 0 0 280
"3034" 0 84 0 0 200
"3035" 0 17 0 0 212
"3036" 0 79 1 1 21
"3037" 0 74 0 0 210
"3038" 1 22 1 1 12
"3039" 1 43 1 0 362
"3040" 0 72 0 0 153
"3041" 0 35 0 0 246
"3042" 0 80 0 0 93
"3043" 0 65 0 1 44
"3044" 1 83 0 0 23
"3045" 0 44 0 1 263
"3046" 0 70 1 0 343
"3047" 0 60 0 0 277
"3048" 0 69 1 0 110
"3049" 0 34 0 0 86
"3050" 0 53 0 0 293
"3052" 0 55 0 0 39
"3053" 0 56 0 0 164
"3054" 0 66 0 0 166
"3055" 0 64 1 0 151
"3056" 0 41 0 0 211
"3057" 0 60 0 0 117
"3058" 0 47 0 0 329
"3059" 0 43 0 1 118
"3060" 0 63 1 0 230
"3061" 0 22 0 0 28
"3062" 0 34 0 0 102
"3063" 1 60 0 0 243
"3064" 0 65 0 1 276
"3065" 0 35 0 0 31
"3066" 0 52 1 1 5
"3067" 0 35 1 0 316
"3068" 0 68 1 0 298
"3069" 0 40 0 1 166
"3070" 0 40 0 0 60
"3071" 0 64 0 0 172
"3072" 0 85 1 1 21
"3073" 0 63 0 0 105
"3074" 1 79 1 0 4
"3075" 0 35 0 0 86
"3076" 0 76 0 0 248
"3077" 0 61 1 0 258
"3078" 0 61 1 0 66
"3079" 0 20 0 0 115
"3080" 0 75 0 0 323
"3081" 0 66 0 0 286
"3082" 0 39 0 0 94
"3083" 1 45 0 1 92
"3084" 0 48 0 0 149
"3085" 0 52 0 0 81
"3086" 1 77 1 1 6
"3087" 1 66 0 0 120
"3088" 0 80 0 0 136
"3089" 0 64 0 0 226
"3090" 0 62 0 0 179
"3091" 0 77 0 0 195
"3092" 0 35 0 0 257
"3093" 0 62 1 1 17
"3094" 0 54 0 0 333
"3095" 0 36 1 1 77
"3096" 0 30 0 0 240
"3097" 0 37 1 1 8
"3098" 0 62 0 0 85
"3099" 0 35 1 0 178
"3100" 0 57 0 0 192
"3101" 0 42 0 1 251
"3102" 0 47 1 1 18
"3103" 0 18 0 0 210
"3104" 0 72 0 0 355
"3105" 1 24 0 0 156
"3106" 0 64 0 0 116
"3107" 0 46 0 0 28
"3108" 0 59 1 0 357
"3109" 0 29 0 0 156
"3110" 1 65 0 0 133
"3111" 1 68 0 0 301
"3112" 0 22 1 0 88
"3113" 0 17 0 0 110
"3114" 1 20 0 0 106
"3115" 0 71 0 0 76
"3116" 0 47 0 0 169
"3117" 1 13 0 0 243
"3118" 0 84 0 0 356
"3119" 0 34 1 1 1
"3120" 0 85 0 0 65
"3121" 1 69 0 0 351
"3122" 0 14 1 0 212
"3123" 0 60 0 0 279
"3124" 1 14 0 0 2
"3125" 0 61 0 0 354
"3126" 1 85 1 1 101
"3127" 0 40 0 0 160
"3128" 0 49 0 1 66
"3129" 0 63 0 0 162
"3130" 0 37 0 0 324
"3131" 0 77 1 0 191
"3132" 0 67 0 0 238
"3133" 0 20 0 0 21
"3134" 0 74 0 0 52
"3135" 0 79 1 0 222
"3136" 1 35 1 0 77
"3137" 0 38 0 0 346
"3138" 0 16 0 1 260
"3139" 0 77 0 0 342
"3140" 0 48 0 0 291
"3141" 1 69 0 0 116
"3142" 1 70 0 0 184
"3143" 0 26 0 0 16
"3144" 0 76 0 0 159
"3145" 0 17 1 0 214
"3146" 0 57 0 0 41
"3147" 0 32 1 1 15
"3148" 0 45 0 0 124
"3149" 0 23 0 0 139
"3150" 0 70 0 0 28
"3151" 1 67 1 0 252
"3152" 0 52 0 0 103
"3154" 0 32 0 0 48
"3155" 0 32 0 0 33
"3156" 1 61 0 1 124
"3157" 0 83 0 0 79
"3158" 0 45 0 0 147
"3159" 0 29 0 0 234
"3160" 0 26 0 0 267
"3161" 0 61 0 0 157
"3162" 0 53 0 1 42
"3163" 0 50 1 0 69
"3164" 0 57 0 1 84
"3165" 0 42 1 0 262
"3166" 0 44 1 1 274
"3167" 1 75 0 0 199
"3168" 1 38 1 0 78
"3169" 0 79 0 0 179
"3170" 0 79 0 0 299
"3171" 0 55 0 0 212
"3172" 0 21 0 0 141
"3173" 0 47 0 1 160
"3174" 0 75 0 0 261
"3175" 0 71 1 1 10
"3176" 0 46 1 1 167
"3177" 0 76 0 0 149
"3178" 0 29 0 0 112
"3179" 0 83 0 0 9
"3180" 0 16 0 0 11
"3181" 0 84 0 0 293
"3182" 0 14 0 0 9
"3183" 0 66 0 1 15
"3184" 0 82 0 0 355
"3185" 1 61 0 0 297
"3186" 0 22 0 0 125
"3187" 0 76 0 0 227
"3188" 0 79 0 0 174
"3189" 0 64 0 1 203
"3190" 1 48 0 0 61
"3191" 0 49 0 0 132
"3192" 0 46 0 0 123
"3193" 0 33 0 1 186
"3194" 0 51 1 1 271
"3195" 0 74 1 0 38
"3196" 0 35 0 0 121
"3197" 0 19 0 0 43
"3198" 0 62 0 0 163
"3199" 0 48 0 0 60
"3200" 1 65 0 0 194
"3201" 1 78 0 0 235
"3202" 0 57 0 0 295
"3203" 0 29 0 0 139
"3204" 0 75 1 0 126
"3205" 1 60 0 1 294
"3206" 0 52 0 0 252
"3207" 1 57 0 0 106
"3208" 0 53 0 0 60
"3209" 0 56 0 0 124
"3210" 1 28 0 0 251
"3211" 0 52 0 0 239
"3212" 0 51 1 0 240
"3213" 0 38 0 1 187
"3214" 0 79 0 0 242
"3215" 0 77 0 0 139
"3216" 1 39 0 0 14
"3217" 0 75 0 0 168
"3218" 1 59 0 0 23
"3219" 0 60 1 0 248
"3220" 0 30 0 0 155
"3221" 0 84 1 0 316
"3222" 1 76 0 0 100
"3223" 0 70 0 0 29
"3224" 0 77 0 0 62
"3225" 0 16 0 0 255
"3226" 0 69 0 0 105
"3227" 0 60 0 0 183
"3228" 1 53 0 1 184
"3229" 0 36 0 0 54
"3230" 0 42 0 0 286
"3231" 0 49 1 0 296
"3232" 0 28 0 0 169
"3233" 0 19 1 0 197
"3234" 0 83 1 1 24
"3235" 0 76 0 0 253
"3236" 0 61 0 0 70
"3237" 1 35 0 0 147
"3238" 0 16 1 0 17
"3239" 0 21 0 0 324
"3240" 0 39 0 0 209
"3241" 1 15 0 0 2
"3242" 0 34 0 0 237
"3243" 0 55 1 1 23
"3244" 0 45 0 0 142
"3245" 0 84 0 0 45
"3246" 0 80 1 0 149
"3247" 0 84 0 0 347
"3248" 0 42 0 0 199
"3249" 0 76 1 1 12
"3250" 0 13 1 0 134
"3251" 1 35 0 0 5
"3252" 0 63 0 0 341
"3253" 1 24 0 0 108
"3254" 0 79 0 0 93
"3255" 1 24 1 1 23
"3256" 1 43 0 0 179
"3257" 0 53 0 0 110
"3258" 0 76 0 0 244
"3259" 0 83 0 0 12
"3260" 1 29 0 0 68
"3261" 0 68 1 0 313
"3262" 1 44 0 0 200
"3263" 0 39 0 0 6
"3264" 0 59 0 0 233
"3265" 0 84 0 1 225
"3266" 0 35 0 0 364
"3267" 1 46 0 0 35
"3268" 1 77 1 1 107
"3269" 0 73 0 0 52
"3270" 0 54 0 0 245
"3271" 0 17 0 1 24
"3272" 0 69 0 0 120
"3273" 0 23 0 0 255
"3274" 1 67 0 0 257
"3275" 0 62 1 0 47
"3276" 0 36 0 0 212
"3277" 0 74 1 0 295
"3278" 0 35 0 0 264
"3279" 0 51 0 1 156
"3280" 1 57 1 0 142
"3281" 1 23 0 0 111
"3282" 1 51 0 0 154
"3283" 0 53 0 0 304
"3284" 0 47 0 0 110
"3285" 0 53 0 0 212
"3286" 0 54 0 0 286
"3287" 0 34 0 0 215
"3288" 1 22 0 1 174
"3289" 0 66 0 0 106
"3290" 0 51 0 0 171
"3291" 1 40 0 0 267
"3292" 0 32 0 0 106
"3293" 0 65 0 0 339
"3294" 0 13 0 0 73
"3295" 0 59 0 0 314
"3296" 1 30 0 0 294
"3297" 0 40 0 0 27
"3298" 0 82 0 0 103
"3299" 1 81 0 0 262
"3300" 0 41 0 0 227
"3301" 0 43 0 0 94
"3302" 0 79 0 0 239
"3303" 1 43 0 0 309
"3304" 0 50 0 0 298
"3305" 0 81 0 0 348
"3306" 0 35 0 0 93
"3307" 0 63 0 0 273
"3308" 0 18 0 0 275
"3309" 0 24 1 0 179
"3310" 0 47 1 0 241
"3311" 0 62 0 0 173
"3312" 1 72 0 0 299
"3313" 0 65 0 0 347
"3314" 0 70 0 0 158
"3315" 0 65 0 0 326
"3316" 0 52 0 0 42
"3317" 1 81 0 0 311
"3318" 0 49 0 0 72
"3319" 0 22 0 0 242
"3320" 1 30 0 0 115
"3321" 0 28 1 0 12
"3322" 0 55 0 0 227
"3323" 0 31 0 0 105
"3324" 0 75 0 0 147
"3325" 0 28 0 0 226
"3326" 0 50 0 0 139
"3327" 1 78 1 0 94
"3328" 0 29 0 0 100
"3329" 0 35 0 0 149
"3330" 1 69 0 0 228
"3331" 0 48 0 0 172
"3332" 0 30 1 0 1
"3333" 1 84 0 0 89
"3334" 0 16 1 0 245
"3335" 0 21 1 0 29
"3336" 0 78 0 0 111
"3337" 0 74 0 0 115
"3338" 0 83 0 0 52
"3339" 1 61 0 0 324
"3340" 0 51 0 0 278
"3341" 0 48 0 1 303
"3342" 1 64 0 0 187
"3343" 0 77 0 0 129
"3344" 0 76 1 0 273
"3345" 0 14 0 0 316
"3346" 0 69 0 0 173
"3347" 0 26 0 0 104
"3348" 0 46 0 0 102
"3349" 1 55 0 0 151
"3350" 0 13 0 0 22
"3351" 0 67 0 0 64
"3352" 0 55 1 0 294
"3353" 0 28 1 1 12
"3354" 0 63 0 0 51
"3355" 0 24 1 0 313
"3356" 1 46 0 1 27
"3357" 0 40 0 0 215
"3358" 1 49 1 0 41
"3359" 0 28 0 0 241
"3360" 0 81 0 0 312
"3361" 1 17 1 0 63
"3362" 1 50 0 0 231
"3363" 1 15 0 0 174
"3364" 1 68 0 0 97
"3365" 1 32 0 0 108
"3366" 0 29 0 0 59
"3367" 0 60 0 0 208
"3368" 0 24 0 0 249
"3369" 0 78 0 0 89
"3370" 1 50 1 0 99
"3371" 0 36 0 0 58
"3372" 0 54 0 0 270
"3373" 0 82 0 0 221
"3374" 1 20 1 1 44
"3375" 0 75 0 1 152
"3376" 0 37 1 1 11
"3377" 1 64 0 0 243
"3378" 1 35 1 0 182
"3379" 0 76 0 0 260
"3380" 1 27 0 0 232
"3381" 0 48 0 0 124
"3382" 0 84 0 0 273
"3383" 0 37 0 0 138
"3384" 0 31 0 0 196
"3385" 0 85 0 0 146
"3386" 0 70 0 1 22
"3387" 0 26 0 0 32
"3388" 0 84 0 0 174
"3389" 0 25 0 0 122
"3390" 1 17 0 1 342
"3391" 1 71 0 1 229
"3392" 0 31 0 0 326
"3393" 0 26 0 0 286
"3394" 0 80 0 0 10
"3395" 0 70 0 0 98
"3396" 0 75 0 0 196
"3397" 0 34 0 0 214
"3398" 1 76 1 0 199
"3399" 1 73 0 0 139
"3400" 1 60 0 0 193
"3401" 1 48 0 0 43
"3402" 0 50 0 0 202
"3403" 1 28 0 1 70
"3404" 1 29 0 0 250
"3405" 0 77 1 0 160
"3406" 0 56 1 0 10
"3407" 0 57 0 0 127
"3408" 0 15 1 0 7
"3409" 0 23 0 0 259
"3410" 0 50 0 1 85
"3411" 0 27 0 0 23
"3412" 0 49 0 1 197
"3413" 0 51 0 0 220
"3414" 0 82 0 0 88
"3415" 1 26 0 0 229
"3416" 0 25 0 1 34
"3417" 0 72 0 0 229
"3418" 0 75 0 0 196
"3419" 0 42 0 0 43
"3420" 0 20 0 0 235
"3421" 0 28 0 0 107
"3422" 0 21 0 0 148
"3423" 1 47 0 0 142
"3424" 1 41 0 0 44
"3425" 0 44 0 1 34
"3426" 1 14 0 0 140
"3427" 0 40 0 0 78
"3428" 1 59 0 0 154
"3429" 1 14 1 0 174
"3430" 0 28 0 0 111
"3431" 0 70 0 0 102
"3432" 0 49 0 0 244
"3433" 1 41 0 0 54
"3434" 1 24 0 0 287
"3435" 0 80 0 0 115
"3436" 0 46 0 0 33
"3437" 0 19 0 1 199
"3438" 0 52 0 0 168
"3439" 0 69 1 0 109
"3440" 0 85 0 1 43
"3441" 0 78 1 0 276
"3442" 0 81 0 0 65
"3443" 0 59 0 0 329
"3444" 0 15 0 0 77
"3445" 0 14 0 0 126
"3446" 0 31 0 0 113
"3447" 0 71 0 0 127
"3448" 1 38 0 0 64
"3449" 0 25 0 0 308
"3450" 1 13 0 0 188
"3451" 0 23 0 0 108
"3452" 0 65 0 0 201
"3453" 0 52 0 0 181
"3454" 0 61 0 0 78
"3455" 0 73 0 0 83
"3456" 0 70 1 0 356
"3457" 0 69 1 0 5
"3458" 0 54 0 0 181
"3459" 0 53 0 0 162
"3460" 0 25 0 0 10
"3461" 0 51 1 0 5
"3462" 0 65 0 0 307
"3463" 1 34 0 0 336
"3464" 0 81 0 0 54
"3465" 0 67 1 0 47
"3466" 0 45 0 0 45
"3467" 0 54 1 0 310
"3468" 0 58 0 1 96
"3469" 1 47 0 0 121
"3470" 0 47 0 0 239
"3471" 1 49 1 0 249
"3472" 0 28 0 0 132
"3473" 0 30 0 0 304
"3474" 0 43 0 0 164
"3475" 1 40 0 0 215
"3476" 0 59 1 0 286
"3477" 0 73 0 0 8
"3478" 0 80 0 0 272
"3479" 0 36 1 0 100
"3480" 0 31 0 0 107
"3481" 0 15 0 0 287
"3482" 0 73 0 1 212
"3483" 0 21 1 0 362
"3484" 0 77 0 0 137
"3485" 1 50 1 0 21
"3486" 0 53 0 0 35
"3487" 0 23 0 0 306
"3488" 1 32 0 0 42
"3489" 0 75 1 0 303
"3491" 0 70 1 0 325
"3492" 0 16 0 0 1
"3493" 1 78 0 0 302
"3494" 0 84 0 0 327
"3495" 0 26 0 0 31
"3496" 1 84 1 0 197
"3497" 0 85 1 1 73
"3498" 1 29 0 0 59
"3499" 0 66 0 0 297
"3500" 1 31 0 0 330
"3501" 0 31 0 0 309
"3502" 0 84 1 1 85
"3503" 1 13 1 1 11
"3504" 0 63 0 0 83
"3505" 0 65 0 0 240
"3506" 0 82 0 0 45
"3507" 1 80 1 0 197
"3508" 0 79 1 1 5
"3509" 0 46 0 0 258
"3510" 0 70 0 0 15
"3511" 1 75 0 0 187
"3512" 0 74 0 0 111
"3513" 0 63 0 0 188
"3514" 0 62 1 0 275
"3515" 0 53 0 0 278
"3516" 0 37 0 0 203
"3517" 0 27 0 0 64
"3518" 0 80 0 0 336
"3519" 1 37 0 0 190
"3520" 0 75 0 0 18
"3521" 0 43 0 0 112
"3522" 0 53 0 0 44
"3523" 0 60 0 0 18
"3524" 0 19 0 0 82
"3525" 0 75 0 0 95
"3526" 0 47 0 0 92
"3527" 0 23 0 0 205
"3528" 1 55 0 0 28
"3529" 0 49 0 0 104
"3530" 0 17 0 0 130
"3531" 1 19 1 0 157
"3532" 0 45 0 0 62
"3533" 0 67 1 0 314
"3534" 0 63 1 1 8
"3535" 0 31 1 1 18
"3536" 1 17 0 0 224
"3537" 1 81 0 0 5
"3538" 0 36 0 0 270
"3539" 0 43 0 0 88
"3540" 0 58 0 0 75
"3541" 0 28 0 0 134
"3542" 1 84 0 0 20
"3543" 1 49 1 1 18
"3544" 0 49 0 0 146
"3545" 0 71 0 0 91
"3546" 0 29 0 1 157
"3547" 0 21 0 0 104
"3548" 0 32 0 0 220
"3549" 0 73 1 0 91
"3550" 0 62 1 1 63
"3551" 0 23 0 1 29
"3552" 1 59 0 0 326
"3553" 0 36 0 0 313
"3554" 0 36 0 0 21
"3555" 1 33 0 0 271
"3556" 0 26 0 0 129
"3557" 1 42 0 0 14
"3558" 0 42 0 1 55
"3559" 0 85 0 0 320
"3560" 0 67 0 0 163
"3561" 0 28 0 0 144
"3562" 0 16 0 0 105
"3563" 1 22 0 0 169
"3564" 0 78 0 0 33
"3565" 0 43 0 0 15
"3566" 0 51 0 0 246
"3567" 0 85 0 0 308
"3568" 0 65 1 0 51
"3569" 0 39 0 0 142
"3570" 0 66 0 0 142
"3571" 0 23 0 0 247
"3572" 0 45 0 0 39
"3573" 1 83 0 0 118
"3574" 0 75 1 0 328
"3575" 0 37 0 0 329
"3576" 1 81 1 0 36
"3577" 1 53 0 0 358
"3578" 0 19 0 0 200
"3579" 1 70 1 1 157
"3580" 0 45 0 1 37
"3581" 0 25 0 0 142
"3582" 0 50 0 0 140
"3583" 0 54 0 0 293
"3584" 1 20 0 1 3
"3585" 0 15 0 0 7
"3586" 1 33 1 1 111
"3587" 0 16 0 0 105
"3588" 0 46 0 1 14
"3589" 1 15 0 1 198
"3590" 0 34 0 0 37
"3591" 0 62 0 0 177
"3592" 0 24 1 0 301
"3593" 1 63 0 0 337
"3594" 1 85 0 0 52
"3595" 0 38 0 0 248
"3596" 0 85 0 0 201
"3597" 0 73 0 0 187
"3598" 1 26 0 0 215
"3599" 1 81 0 0 55
"3600" 0 49 0 0 254
"3601" 0 19 1 1 117
"3602" 0 65 0 0 14
"3603" 0 44 0 0 254
"3604" 0 17 0 1 21
"3605" 0 17 0 0 281
"3606" 0 23 0 0 96
"3607" 0 19 1 0 114
"3608" 0 20 1 1 2
"3609" 1 51 0 0 267
"3610" 0 18 0 0 30
"3611" 0 71 0 0 48
"3612" 0 19 0 0 304
"3613" 0 74 0 0 205
"3614" 0 61 0 0 258
"3615" 0 26 1 0 263
"3616" 0 36 0 0 90
"3617" 0 82 0 0 33
"3618" 0 48 0 1 33
"3619" 0 84 0 0 117
"3620" 1 74 0 0 150
"3621" 0 26 0 0 243
"3622" 0 77 0 0 137
"3623" 0 80 0 0 280
"3624" 0 76 0 0 190
"3625" 0 57 0 0 161
"3626" 0 42 1 0 34
"3627" 0 44 0 0 93
"3628" 0 54 0 0 33
"3629" 1 72 1 0 26
"3630" 0 20 1 0 300
"3631" 0 55 0 0 179
"3632" 0 35 0 0 260
"3633" 0 31 0 1 174
"3634" 1 49 0 0 196
"3635" 0 58 0 1 40
"3636" 1 25 0 0 120
"3637" 0 31 0 0 305
"3638" 0 52 0 0 261
"3639" 1 63 0 0 280
"3640" 0 44 0 0 226
"3641" 0 69 0 0 285
"3642" 0 34 0 0 241
"3643" 1 65 0 0 272
"3644" 1 39 1 0 81
"3645" 0 29 1 0 1
"3646" 0 52 1 1 154
"3647" 0 61 0 0 137
"3648" 1 73 0 0 144
"3649" 0 20 0 1 30
"3650" 0 23 0 0 94
"3651" 0 17 0 0 116
"3652" 0 84 1 1 18
"3653" 0 64 0 0 335
"3654" 0 13 0 0 128
"3655" 0 67 1 0 203
"3656" 1 34 0 0 192
"3657" 0 34 0 0 351
"3658" 0 79 0 0 209
"3659" 0 39 0 0 345
"3660" 0 39 0 1 231
"3661" 0 58 1 0 1
"3662" 0 70 0 0 61
"3663" 0 68 0 0 299
"3664" 1 56 1 0 142
"3665" 0 16 0 0 192
"3666" 1 62 0 0 11
"3667" 0 34 0 0 184
"3668" 0 27 0 0 3
"3669" 0 64 0 0 213
"3670" 0 51 0 0 319
"3671" 0 61 0 0 131
"3672" 0 28 0 0 36
"3673" 0 51 0 0 256
"3674" 1 71 0 0 230
"3675" 0 83 0 0 358
"3676" 0 29 0 0 16
"3677" 0 44 0 0 218
"3678" 0 75 0 0 21
"3679" 0 45 0 0 73
"3680" 0 21 0 0 347
"3681" 0 60 1 0 293
"3682" 0 56 0 0 163
"3683" 0 17 1 0 301
"3684" 1 31 0 0 346
"3685" 1 19 0 0 195
"3686" 0 77 0 0 293
"3687" 0 32 0 1 7
"3688" 0 78 1 1 267
"3689" 0 32 0 0 221
"3690" 0 50 0 0 254
"3691" 1 41 0 0 360
"3692" 1 45 0 0 84
"3693" 0 23 0 0 93
"3694" 0 45 1 1 306
"3695" 0 23 0 1 108
"3696" 0 61 0 0 145
"3697" 0 51 0 0 181
"3698" 0 68 0 0 3
"3699" 0 19 1 1 12
"3700" 0 26 0 1 149
"3701" 0 26 0 0 2
"3702" 0 24 1 0 265
"3703" 0 52 1 0 194
"3704" 1 27 0 0 149
"3705" 0 37 0 0 270
"3706" 0 77 0 0 52
"3707" 1 45 0 0 197
"3708" 0 43 0 0 52
"3709" 0 26 0 1 116
"3710" 0 81 0 1 152
"3711" 0 47 0 0 228
"3712" 0 59 0 0 94
"3713" 0 23 0 1 10
"3714" 0 43 0 0 81
"3715" 0 83 0 0 299
"3716" 0 37 0 0 297
"3717" 0 73 1 0 37
"3718" 0 68 0 0 91
"3719" 0 78 0 0 270
"3720" 0 69 0 0 146
"3721" 0 80 0 0 138
"3722" 0 61 1 0 88
"3723" 0 70 0 0 47
"3724" 0 54 0 0 123
"3725" 0 56 0 0 55
"3726" 0 74 0 1 34
"3727" 0 23 0 0 292
"3728" 0 60 0 0 175
"3729" 0 70 0 0 137
"3730" 0 72 1 0 271
"3731" 0 46 0 0 167
"3732" 0 31 0 0 76
"3733" 1 56 0 1 272
"3734" 1 81 0 0 280
"3735" 0 79 1 0 115
"3736" 1 65 0 0 68
"3737" 0 16 1 1 20
"3738" 1 76 1 0 145
"3739" 0 46 0 0 147
"3740" 1 53 0 0 100
"3741" 0 22 0 0 208
"3742" 1 67 1 0 147
"3743" 0 26 1 0 22
"3744" 0 77 1 1 5
"3745" 0 37 1 0 273
"3746" 1 53 0 0 122
"3747" 0 66 0 1 112
"3748" 1 26 0 0 44
"3749" 0 23 0 0 58
"3750" 0 72 0 0 35
"3751" 0 64 0 0 81
"3752" 1 18 0 1 117
"3753" 0 68 0 0 358
"3754" 1 45 0 0 31
"3755" 0 79 0 0 193
"3756" 0 50 1 0 176
"3757" 0 38 1 1 9
"3758" 0 33 0 1 69
"3759" 0 57 0 0 292
"3760" 1 81 0 0 57
"3761" 0 44 0 1 96
"3762" 0 61 0 1 172
"3763" 1 36 0 0 161
"3764" 0 14 0 1 112
"3765" 0 47 0 0 111
"3766" 0 67 0 0 141
"3767" 1 43 0 0 20
"3768" 0 45 1 0 120
"3769" 0 80 0 0 43
"3770" 0 42 0 0 36
"3771" 0 68 1 1 20
"3772" 0 45 0 0 169
"3773" 1 72 0 0 168
"3774" 0 44 0 0 53
"3775" 0 65 0 0 344
"3776" 0 66 0 0 294
"3777" 0 50 0 0 301
"3778" 0 28 1 0 140
"3779" 0 45 1 0 352
"3780" 0 37 1 0 309
"3781" 0 30 1 0 100
"3782" 0 41 0 0 177
"3783" 0 38 0 0 36
"3784" 0 83 0 0 49
"3785" 0 34 0 1 125
"3786" 0 67 0 0 251
"3787" 0 51 0 1 107
"3788" 0 38 0 0 55
"3789" 0 27 0 0 280
"3790" 0 24 0 0 77
"3791" 0 81 0 0 32
"3792" 1 16 1 0 299
"3793" 0 13 0 1 225
"3794" 0 80 0 0 324
"3795" 1 40 0 0 120
"3796" 1 14 0 1 186
"3797" 0 51 0 0 3
"3798" 0 45 0 0 354
"3799" 0 38 0 0 27
"3800" 0 74 1 0 23
"3801" 0 49 0 0 250
"3802" 0 72 1 0 46
